,skootar_id,normal_job,car_night,rbh_night,skt_job,night,full_time,purchasing_service,cheque_collecting,promptpay,pay_lte_100,need_food_box,doc_processing,schedule,level
370,SK0692,616,616,0,606,0,0,2,24,22,165,0,93,9,0.0
371,SK8852,86,86,0,86,1,0,0,1,0,24,0,6,6,0.0
372,SK4422,213,213,0,213,0,0,0,18,3,3,0,60,24,0.0
373,SK7350,756,756,0,726,0,0,1,45,35,18,7,117,50,1.0
374,SK2834,1663,1663,0,1581,0,0,0,62,25,452,0,256,216,1.0
375,SK1568,1402,1402,3,1327,2,0,0,42,87,44,21,130,162,
376,SK1896,634,634,0,634,0,0,0,38,0,63,0,112,72,1.0
377,SK1897,244,244,0,244,0,0,0,9,17,34,0,32,9,0.0
378,SK1168,754,754,0,754,0,0,0,1,0,6,0,5,1,0.0
379,SK3543,861,861,0,861,10,0,0,46,58,44,0,124,98,0.0
380,SK3196,10,10,0,10,0,0,0,0,3,0,0,1,1,0.0
381,SK7429,419,419,0,419,0,0,0,59,0,35,0,174,31,1.0
382,SK0877,933,933,0,497,0,0,0,12,7,49,3,22,23,0.0
383,SK5176,1241,1241,0,1174,0,0,1,36,50,248,0,147,53,1.0
384,SK4825,2,2,0,2,0,0,0,1,0,0,0,0,1,0.0
385,SK7456,381,381,0,381,0,0,0,13,0,16,0,69,19,0.0
386,SK6777,367,367,0,367,0,0,0,11,0,112,0,40,33,0.0
387,SK4158,500,500,0,500,0,0,0,16,0,41,0,65,19,0.0
388,SK8816,14,14,0,14,0,0,0,0,0,2,0,1,0,0.0
389,SK8773,414,414,0,410,0,0,0,2,1,23,42,10,172,0.0
390,SK2087,585,585,0,585,0,0,0,8,2,134,0,38,63,0.0
391,SK5938,162,162,0,162,0,0,0,13,6,12,0,22,11,0.0
392,SK5630,1039,1039,3,693,3,0,0,37,40,60,38,107,89,0.0
393,SK8363,471,471,0,471,32,0,0,19,87,72,96,37,141,0.0
394,SK8702,39,39,0,39,0,0,0,0,0,13,0,12,12,0.0
395,SK6307,412,412,0,412,0,0,2,34,64,47,0,114,68,0.0
396,SK3788,998,998,0,937,0,0,3,15,24,198,205,55,149,0.0
397,SK7032,47,47,0,47,0,0,1,0,0,28,13,0,8,0.0
398,SK5339,225,225,0,225,0,0,0,2,0,164,0,16,31,0.0
399,SK3279,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
400,SK2154,1076,1076,0,1076,0,0,0,18,18,134,0,94,99,1.0
401,SK2843,747,747,0,747,0,0,3,45,0,194,0,134,81,1.0
402,SK6576,148,148,0,148,0,0,0,6,0,79,0,34,11,0.0
403,SK5250,282,282,0,282,0,0,0,11,17,11,0,66,29,0.0
404,SK5751,772,772,0,772,0,0,0,41,6,11,0,135,29,1.0
405,SK2952,309,309,0,309,1,0,0,11,1,29,0,31,27,0.0
406,SK1870,544,544,0,544,0,0,0,23,31,7,0,113,65,0.0
407,SK0463,446,446,0,446,0,0,0,15,12,97,0,39,22,1.0
408,SK8327,685,685,0,685,0,0,0,1,0,15,2,26,15,0.0
409,SK5394,554,554,0,543,0,1,1,27,0,16,14,137,46,0.0
410,SK2534,690,690,0,690,0,0,0,6,0,92,0,41,122,1.0
411,SK8661,5,5,0,5,0,0,0,0,0,0,0,2,0,0.0
412,SK6814,389,389,0,389,0,0,0,9,0,35,0,46,43,0.0
413,SK4593,167,167,0,167,0,0,0,38,0,17,0,64,19,0.0
414,SK2461,1811,1811,1,1428,0,0,0,25,93,53,118,94,98,
415,SK8003,506,506,0,506,3,0,1,2,32,59,17,17,55,0.0
416,SK1423,786,786,0,786,0,0,0,26,53,24,0,120,43,0.0
417,SK8520,961,961,26,661,4,0,2,50,66,61,90,142,162,1.0
418,SK6650,1058,1058,0,869,1,0,1,48,17,102,19,139,100,1.0
419,SK8470,28,28,0,28,0,0,0,2,2,2,0,2,3,0.0
420,SK7221,1723,1723,0,1723,0,0,2,69,71,513,0,332,260,
421,SK8333,478,478,0,478,0,0,0,12,0,100,29,60,40,1.0
422,SK3736,1101,1101,0,1015,0,0,0,5,71,92,103,45,90,1.0
423,SK8402,82,82,0,82,0,0,0,2,0,5,0,9,12,0.0
424,SK6651,599,599,0,599,0,0,0,17,6,44,0,53,12,0.0
425,SK6616,563,563,0,563,0,0,0,35,3,25,0,146,64,0.0
426,SK4070,870,870,0,741,0,0,1,37,53,69,70,85,62,1.0
427,SK7758,31,31,0,31,0,0,0,2,0,0,0,8,0,0.0
428,SK6856,1512,1512,0,1512,2,0,0,22,84,235,0,103,197,
429,SK7428,936,936,0,896,3,22,18,29,108,313,84,115,189,1.0
430,SK2746,358,358,0,358,0,0,0,16,12,2,0,39,16,0.0
431,SK6622,1294,1294,0,1167,0,0,0,24,100,268,47,81,64,1.0
432,SK5190,576,576,0,576,0,0,0,31,0,86,0,96,55,0.0
433,SK6862,424,424,0,424,0,0,0,19,26,141,0,107,142,0.0
434,SK0531,403,403,0,403,0,0,0,31,11,68,0,126,34,0.0
435,SK3879,1218,1218,0,1212,1,0,0,14,20,312,38,94,71,1.0
436,SK6338,1815,1815,0,1748,1,0,1,66,200,568,4,293,396,
437,SK1571,780,780,0,780,0,0,1,14,0,94,0,67,47,0.0
438,SK5644,440,440,0,440,0,0,0,45,26,0,0,105,71,0.0
439,SK0929,153,153,0,153,0,0,0,1,0,8,0,21,22,0.0
440,SK8282,224,224,0,224,3,0,9,8,0,135,0,34,40,0.0
441,SK8716,969,969,1,593,0,0,1,1,9,89,44,0,110,0.0
442,SK4092,1031,1031,0,1031,0,0,0,3,0,502,0,1,25,0.0
443,SK7026,491,491,0,491,0,0,0,31,0,116,0,86,40,1.0
444,SK8334,1053,1053,0,964,0,1,17,10,18,169,77,42,68,0.0
445,SK7052,181,181,0,181,0,0,0,10,14,41,0,39,13,0.0
446,SK7203,707,707,0,707,0,0,0,0,0,0,0,0,2,0.0
447,SK6333,183,183,0,183,0,0,0,0,5,49,1,13,4,0.0
448,SK1358,1013,1013,0,1013,0,0,0,12,0,3,0,21,2,0.0
449,SK8621,1153,1153,0,1153,1,0,0,73,59,54,0,222,139,1.0
450,SK3028,362,362,0,362,0,0,0,59,0,9,0,116,41,0.0
451,SK7590,764,764,5,721,9,0,0,25,45,113,48,172,163,1.0
452,SK2009,184,184,0,184,0,0,0,5,29,13,7,18,21,0.0
453,SK1667,1092,1092,0,1066,7,0,0,12,42,183,134,68,177,1.0
454,SK0560,1097,1097,0,1097,4,0,4,59,7,116,0,142,83,1.0
455,SK8648,1105,1105,0,1105,1,0,3,11,23,227,1,55,283,1.0
456,SK1831,260,260,1,222,0,0,0,9,15,12,13,18,22,0.0
457,SK2363,1461,1461,0,1103,0,0,12,26,102,400,163,119,113,1.0
458,SK8180,677,677,0,677,0,0,0,29,0,57,0,107,58,0.0
459,SK1262,607,607,0,607,0,0,0,18,31,135,0,52,51,0.0
460,SK0190,669,669,0,669,0,0,0,32,80,145,0,124,99,0.0
461,SK6793,612,612,0,612,4,0,1,34,0,109,56,109,99,0.0
462,SK7962,94,94,0,94,0,0,0,1,0,26,0,2,20,0.0
463,SK1565,404,404,0,404,0,0,0,28,0,25,0,67,24,0.0
464,SK7113,27,27,0,27,0,0,0,1,0,4,0,9,1,0.0
465,SK0931,120,120,0,120,0,0,6,5,5,34,6,27,12,0.0
466,SK8357,702,702,0,702,0,3,0,43,22,47,0,111,33,0.0
467,SK7325,267,267,0,267,1,2,1,4,0,28,20,16,29,0.0
468,SK6924,452,452,0,451,0,0,0,16,0,10,0,85,37,0.0
469,SK5130,184,184,0,184,0,0,0,19,15,17,0,70,20,0.0
470,SK3718,2774,2774,1,2300,0,0,154,56,53,988,303,202,301,
471,SK6276,443,443,0,442,0,0,0,2,13,17,30,20,6,0.0
472,SK7041,220,220,0,220,0,0,0,0,9,146,0,10,36,0.0
473,SK7508,7,7,0,7,0,0,0,2,0,0,0,0,2,0.0
474,SK2238,18,18,0,18,0,0,0,0,0,0,0,2,3,0.0
475,SK5323,817,817,0,568,0,0,0,1,0,104,0,118,30,1.0
476,SK8396,100,100,0,100,0,0,0,0,0,1,0,3,4,0.0
477,SK8710,563,563,0,563,0,0,0,7,7,6,0,52,100,0.0
478,SK2510,181,181,0,181,0,0,0,3,5,96,43,9,22,0.0
479,SK8577,56,56,0,56,0,0,0,0,1,13,0,7,6,0.0
480,SK8350,907,907,0,831,1,0,13,3,7,177,125,12,44,0.0
481,SK3083,208,208,0,208,0,0,0,4,34,20,0,26,23,0.0
482,SK8685,22,22,0,22,0,0,0,0,0,15,0,0,0,0.0
483,SK4163,935,935,0,935,6,0,0,40,20,45,0,98,111,0.0
484,SK1928,333,333,0,333,0,0,0,6,22,39,0,18,28,0.0
485,SK7506,157,157,0,157,0,0,0,7,0,46,0,31,18,0.0
486,SK5811,1100,1100,0,1100,8,0,1,12,134,275,0,19,108,
487,SK6138,485,485,0,485,0,0,0,7,41,20,0,24,12,0.0
488,SK4101,289,289,0,289,0,0,0,5,0,135,0,50,21,0.0
489,SK5360,806,806,0,806,0,0,1,34,2,233,0,380,91,1.0
490,SK4557,816,816,3,749,5,0,0,31,45,38,37,95,46,0.0
491,SK5666,284,284,0,284,5,0,0,4,14,36,0,26,31,0.0
492,SK8055,1062,1062,89,538,10,2,1,6,59,78,52,14,91,0.0
493,SK6809,41,41,0,41,0,0,0,0,3,1,0,3,0,0.0
494,SK2739,287,287,0,287,0,0,0,5,16,14,0,27,55,0.0
495,SK1600,316,316,0,316,0,0,0,18,1,3,0,58,22,0.0
496,SK7024,1569,1569,0,1569,0,0,1,46,72,166,92,119,134,
497,SK6974,360,360,0,298,0,0,0,8,27,11,0,24,37,0.0
498,SK2096,642,642,0,642,0,0,0,17,30,7,0,56,47,0.0
499,SK2672,424,424,0,424,0,0,0,10,20,47,0,31,44,0.0
500,SK8691,456,456,0,456,11,0,0,2,0,22,0,33,63,0.0
501,SK7771,1161,1161,0,1161,0,0,0,20,25,16,0,73,19,1.0
502,SK5957,598,598,0,598,0,0,0,26,34,42,0,74,47,0.0
503,SK6621,1119,1119,0,1119,0,0,1,6,17,374,0,54,56,1.0
504,SK6967,774,774,0,774,0,0,0,29,34,55,0,101,79,1.0
505,SK1121,711,711,0,711,0,0,0,21,75,75,0,92,50,1.0
506,SK8376,28,28,0,28,0,0,0,2,0,11,0,7,4,0.0
507,SK8147,171,171,0,171,2,0,0,10,8,11,0,33,14,0.0
508,SK3211,913,913,0,541,0,0,1,30,14,139,37,105,39,0.0
509,SK3224,20,20,0,20,0,0,0,0,1,0,0,1,1,0.0
510,SK8059,95,95,0,95,0,0,0,2,1,14,0,14,11,0.0
511,SK3102,89,89,0,89,0,0,0,1,0,1,0,2,15,0.0
512,SK3787,139,139,0,72,0,0,0,2,16,3,0,7,12,0.0
513,SK7633,166,166,0,166,0,0,0,4,3,82,0,18,20,0.0
514,SK8353,277,277,2,172,0,0,0,19,8,5,0,38,23,0.0
515,SK1353,620,620,0,620,0,0,0,9,0,3,0,40,34,0.0
516,SK7995,269,269,0,269,0,0,0,13,30,53,0,57,29,0.0
517,SK4022,466,466,0,466,0,0,0,27,26,162,0,98,51,0.0
518,SK8640,153,153,0,153,0,0,0,6,28,36,0,31,22,0.0
519,SK8758,5,5,0,5,0,0,0,0,0,0,0,1,1,0.0
520,SK3660,600,600,0,600,0,0,0,16,16,40,2,40,19,0.0
521,SK8618,607,607,0,607,0,0,0,3,0,118,0,59,91,0.0
522,SK2173,1548,1548,0,1548,0,0,0,33,74,25,0,99,82,1.0
523,SK2493,882,882,0,838,0,0,1,30,32,100,8,89,60,1.0
524,SK1583,118,118,0,118,0,0,0,2,0,61,0,18,19,0.0
525,SK1691,761,761,35,500,3,0,0,13,39,47,29,40,56,0.0
526,SK6499,2063,2063,68,356,2,0,0,11,58,51,9,22,29,0.0
527,SK7303,1239,1239,0,1239,0,0,0,44,0,82,0,139,117,1.0
528,SK3969,1639,1639,0,1528,0,1,6,41,77,525,36,208,130,
529,SK1779,552,552,0,552,0,0,0,8,0,29,7,29,20,0.0
530,SK2478,613,613,0,613,0,0,0,35,59,35,37,120,65,1.0
531,SK2881,479,479,0,412,0,0,0,26,0,112,0,62,26,0.0
532,SK8563,205,205,0,205,0,0,0,26,0,14,0,58,15,0.0
533,SK6838,233,233,0,233,0,0,0,9,15,23,0,24,30,0.0
534,SK7552,962,962,0,962,0,0,0,10,26,24,0,44,74,0.0
535,SK0484,931,931,0,931,0,0,0,50,3,110,0,153,68,0.0
536,SK8464,22,22,0,22,0,0,0,1,0,11,0,2,2,0.0
537,SK2494,725,725,0,725,1,0,0,4,8,12,0,31,39,0.0
538,SK1705,741,741,0,475,0,0,0,23,57,66,0,63,38,0.0
539,SK0257,967,967,1,897,2,0,6,6,51,158,47,39,117,0.0
540,SK7651,187,187,0,187,0,0,0,6,8,1,15,17,10,0.0
541,SK8159,561,561,0,561,5,0,0,6,0,20,0,18,73,0.0
542,SK3408,430,430,0,430,0,0,0,15,21,13,8,58,38,0.0
543,SK6536,21,21,0,21,0,0,0,4,0,1,0,10,5,0.0
544,SK7400,234,234,0,234,0,0,9,3,0,122,0,30,20,0.0
545,SK3442,624,624,0,624,0,0,0,2,54,78,0,30,66,0.0
546,SK1290,201,201,0,201,0,0,0,19,1,20,0,37,18,0.0
547,SK6129,1323,1323,0,1323,1,0,0,27,91,204,0,67,136,1.0
548,SK7133,5,5,0,5,0,0,0,0,2,1,0,1,0,0.0
549,SK3318,298,298,0,298,0,0,0,0,0,0,1,0,0,0.0
550,SK8455,1509,1509,59,1089,1,0,4,25,0,427,4,123,150,
551,SK0307,1464,1464,0,1464,0,0,3,36,30,798,0,270,375,
552,SK4024,1568,1568,32,1348,0,0,103,1,19,429,157,9,49,1.0
553,SK4634,243,243,0,243,0,0,0,27,13,11,0,39,25,0.0
554,SK7501,717,717,0,717,0,0,0,28,4,85,0,97,35,0.0
555,SK8751,73,73,0,73,0,0,0,0,0,20,0,3,12,0.0
556,SK1156,540,540,0,540,0,0,0,38,0,80,0,188,34,0.0
557,SK3560,715,715,0,715,3,0,1,13,35,7,38,47,76,1.0
558,SK0814,417,417,0,417,0,0,0,3,0,4,0,4,8,0.0
559,SK6562,775,775,0,775,15,0,0,21,0,235,0,80,70,1.0
560,SK8067,44,44,0,44,0,0,0,3,4,14,0,9,3,0.0
561,SK3957,52,52,0,52,0,0,0,4,0,3,0,7,5,0.0
562,SK0547,1716,1716,52,1071,7,0,1,53,71,98,67,175,114,
563,SK8613,1827,1827,67,1244,35,0,7,30,5,214,20,137,101,1.0
564,SK6795,33,33,0,33,0,0,0,4,0,0,0,11,5,0.0
565,SK4247,38,38,0,38,0,0,0,1,0,0,0,1,3,0.0
566,SK7127,38,38,0,38,0,0,0,3,11,6,0,8,2,0.0
567,SK1107,367,367,0,367,7,0,1,8,41,132,4,21,29,0.0
568,SK1309,1183,1183,0,1183,0,0,1,19,36,394,0,125,50,1.0
569,SK6870,151,151,0,151,0,0,0,0,1,0,0,8,2,0.0
570,SK7725,220,220,0,220,0,0,0,6,7,16,13,24,20,0.0
571,SK2107,360,360,0,360,0,0,0,9,6,118,0,64,23,0.0
572,SK5262,142,142,0,142,0,0,0,12,0,2,0,30,20,0.0
573,SK6505,679,679,0,657,1,0,0,24,94,98,17,53,88,0.0
574,SK2512,135,135,0,135,0,0,0,0,0,1,0,0,0,0.0
575,SK0939,175,175,0,114,0,0,0,5,0,4,9,9,15,0.0
576,SK4517,1024,1024,0,1024,7,0,0,51,0,53,10,158,106,1.0
577,SK7548,586,586,0,584,0,0,0,16,19,28,4,61,53,0.0
578,SK1852,318,318,0,318,0,0,1,18,0,77,0,69,26,0.0
579,SK8481,548,548,0,548,0,0,0,40,0,140,0,116,92,0.0
580,SK6292,146,146,0,146,18,0,0,2,0,24,0,0,10,0.0
581,SK2205,593,593,0,593,0,0,0,15,0,2,0,58,16,0.0
582,SK5819,98,98,0,98,0,0,0,6,7,2,0,26,13,0.0
583,SK2466,326,326,0,326,0,0,0,18,38,68,0,73,34,0.0
584,SK5013,77,77,0,77,0,0,0,3,5,10,0,5,8,0.0
585,SK8731,239,239,0,239,0,0,0,11,4,66,0,23,25,0.0
586,SK3114,575,575,0,448,0,0,0,22,21,8,5,38,10,0.0
587,SK8654,63,63,0,63,0,0,0,1,0,24,0,6,12,0.0
588,SK3721,389,389,0,389,0,0,0,24,0,11,21,92,36,0.0
589,SK5886,499,499,2,473,1,0,0,12,47,51,31,49,24,0.0
590,SK4405,337,337,0,337,0,0,0,9,0,23,0,28,14,0.0
591,SK3777,1005,1005,0,1005,5,0,0,16,0,130,82,20,59,1.0
592,SK3212,746,746,0,746,0,0,0,4,6,2,1,14,11,0.0
593,SK7383,137,137,0,137,0,0,0,1,0,65,0,24,19,0.0
594,SK8403,495,495,0,495,0,0,0,16,0,60,0,72,35,0.0
595,SK1359,216,216,0,216,0,0,0,5,15,14,0,23,19,0.0
596,SK3108,461,461,0,461,1,0,1,29,17,37,0,102,56,0.0
597,SK2240,34,34,0,34,0,0,0,1,5,1,0,2,9,0.0
598,SK8636,16,16,0,16,1,0,0,1,1,5,0,0,2,0.0
599,SK5802,42,42,0,42,0,0,0,5,0,5,0,16,3,0.0
600,SK4798,880,880,0,880,0,0,12,23,16,176,0,93,97,1.0
601,SK5364,418,418,0,418,3,0,0,10,25,49,0,50,27,0.0
602,SK7478,914,914,0,887,0,0,0,28,27,60,18,99,41,1.0
603,SK7470,4,4,0,4,0,0,0,2,0,0,0,2,0,0.0
604,SK4463,231,231,0,231,0,0,0,12,3,12,0,43,35,0.0
605,SK3600,116,116,0,116,0,0,0,4,0,11,2,10,13,0.0
606,SK5616,94,94,0,94,0,0,0,3,9,19,0,21,12,0.0
607,SK6859,494,494,0,494,0,0,1,18,28,70,0,64,47,0.0
608,SK7124,52,52,0,52,0,0,0,0,0,7,0,2,5,0.0
609,SK0851,1022,1022,0,1022,1,0,0,45,61,12,0,125,94,1.0
610,SK8652,593,593,4,578,18,25,19,22,34,250,134,94,293,0.0
611,SK0603,455,455,0,455,0,0,0,43,8,5,3,195,62,0.0
612,SK6995,89,89,0,89,0,0,0,2,0,1,0,1,0,0.0
613,SK8096,313,313,0,313,1,0,2,11,0,53,30,41,17,0.0
614,SK5017,220,220,0,220,0,0,1,20,1,12,0,45,27,0.0
615,SK0442,9,9,0,9,0,0,0,1,2,0,1,0,0,0.0
616,SK5156,239,239,0,239,0,0,0,3,29,18,25,12,30,0.0
617,SK1800,1070,1070,0,1070,6,0,0,78,95,138,37,151,149,1.0
618,SK8606,22,22,0,22,0,0,0,1,2,1,0,2,2,0.0
619,SK8860,497,497,0,497,0,0,0,41,7,150,0,112,63,0.0
620,SK8194,731,731,0,731,1,0,0,29,0,134,0,123,73,0.0
621,SK8045,176,176,0,176,2,0,0,14,2,20,0,35,21,0.0
622,SK2006,588,588,0,588,0,0,0,29,22,2,0,97,47,0.0
623,SK0674,434,434,0,434,16,0,1,28,15,88,0,77,56,1.0
624,SK8574,297,297,0,297,0,0,0,41,28,22,0,130,21,0.0
625,SK8810,271,271,0,271,0,0,0,13,10,15,0,63,37,0.0
626,SK8029,361,361,0,361,0,0,0,27,34,4,0,59,50,0.0
627,SK2141,210,210,0,210,0,0,0,5,0,26,0,18,9,0.0
628,SK7042,375,375,0,375,4,0,1,16,0,11,0,66,47,0.0
629,SK4698,586,586,0,586,2,0,0,22,41,90,0,74,31,0.0
630,SK1147,338,338,0,338,1,1,1,14,21,82,11,29,34,0.0
631,SK6507,881,881,0,881,0,0,0,16,0,154,0,96,75,1.0
632,SK7817,165,165,5,139,1,0,1,0,8,28,0,11,9,0.0
633,SK1867,1645,1645,0,1645,0,0,0,3,21,76,11,28,4,1.0
634,SK7607,656,656,0,656,0,0,1,20,19,171,0,116,47,1.0
635,SK7951,663,663,0,663,0,0,0,3,0,42,0,32,66,0.0
636,SK0971,316,316,0,316,0,0,0,52,41,40,0,181,39,0.0
637,SK1222,1078,1078,0,1078,2,0,0,78,88,92,0,190,105,1.0
638,SK3128,159,159,0,159,0,0,0,4,20,11,2,20,9,0.0
639,SK1937,300,300,0,300,0,0,0,11,33,17,0,47,21,0.0
640,SK6199,187,187,3,162,0,0,0,2,0,26,14,16,10,1.0
641,SK4438,687,687,0,613,2,1,46,14,22,278,168,51,173,0.0
642,SK7569,188,188,0,175,0,0,0,3,8,5,0,30,20,0.0
643,SK4341,21,21,0,21,0,0,0,0,0,4,0,4,3,0.0
644,SK1859,990,990,16,840,16,0,0,31,41,44,67,70,105,1.0
645,SK0258,6,6,0,6,0,0,0,0,0,1,0,0,0,0.0
646,SK5214,942,942,6,737,3,0,8,16,72,108,37,64,38,1.0
647,SK8634,263,263,0,263,0,0,0,14,3,67,0,73,7,0.0
648,SK3005,1131,1131,4,696,1,0,0,43,74,173,12,117,70,0.0
649,SK5342,697,697,0,697,1,0,0,5,0,88,0,32,45,0.0
650,SK8666,692,692,0,692,0,0,0,25,1,127,0,174,93,0.0
651,SK0708,16,16,0,16,0,0,0,1,1,1,0,5,2,0.0
652,SK8703,291,291,0,291,4,0,0,15,0,48,0,59,76,0.0
653,SK8811,8,8,0,8,0,0,0,0,0,4,0,1,1,0.0
654,SK5897,18,18,0,18,0,0,0,1,0,10,0,2,1,0.0
655,SK8735,4,4,0,4,0,0,0,0,0,0,0,2,1,0.0
656,SK0846,1200,1200,2,1019,1,0,2,31,45,207,137,94,136,1.0
657,SK6746,3,3,0,3,0,0,0,0,0,2,0,0,0,0.0
658,SK1101,1326,1326,0,1261,0,0,3,108,84,280,0,350,211,
659,SK3161,413,413,0,413,3,0,0,6,33,60,0,30,30,0.0
660,SK0782,155,155,0,155,9,0,0,4,26,63,0,10,13,0.0
661,SK0837,712,712,0,712,1,0,0,29,49,102,0,95,54,1.0
662,SK2262,334,334,0,334,0,0,0,6,12,4,0,23,16,0.0
663,SK7937,1184,1184,0,1184,15,0,0,36,33,152,147,23,205,1.0
664,SK3375,1031,1031,0,1031,0,0,2,29,14,262,0,90,49,1.0
665,SK8808,88,88,0,88,0,0,0,0,0,16,0,2,7,0.0
666,SK1471,18,18,0,18,0,0,0,0,0,0,1,2,1,0.0
667,SK8044,299,299,0,299,0,0,0,2,0,126,0,18,3,0.0
668,SK8709,72,72,0,72,0,3,0,1,3,10,6,6,12,0.0
669,SK0801,586,586,0,586,0,0,0,0,0,0,0,5,5,0.0
670,SK5412,791,791,0,791,0,0,0,0,0,1,0,1,2,0.0
671,SK7223,556,556,12,184,2,0,1,7,0,41,2,19,25,0.0
672,SK8737,7,7,0,7,0,0,0,0,0,6,0,0,0,0.0
673,SK0371,77,77,0,77,0,0,0,3,0,5,0,7,6,0.0
674,SK7134,9,9,0,9,0,0,0,0,0,5,0,1,0,0.0
675,SK6409,6,6,0,6,0,0,0,0,0,0,0,1,0,0.0
676,SK6807,381,381,0,381,4,0,0,0,45,60,0,17,73,0.0
677,SK6249,14,14,0,14,0,0,0,0,0,2,0,1,0,0.0
678,SK8596,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
679,SK6162,579,579,0,579,0,0,0,17,0,31,0,72,13,0.0
680,SK1843,640,640,0,640,2,0,0,1,0,4,0,3,55,0.0
681,SK7825,13,13,0,13,0,0,0,1,0,0,0,4,2,0.0
682,SK3895,239,239,0,239,0,0,0,22,0,6,1,61,19,0.0
683,SK5736,542,542,0,542,0,0,0,23,0,49,0,163,37,0.0
684,SK2457,159,159,0,159,0,0,1,7,8,12,0,19,6,0.0
685,SK7122,8,8,0,8,0,0,0,1,0,2,0,0,2,0.0
686,SK4815,728,728,7,420,2,0,0,13,37,145,57,18,27,1.0
687,SK1406,386,386,0,386,0,0,0,12,16,34,0,41,41,0.0
688,SK3490,686,686,0,686,0,0,6,47,42,115,0,130,131,0.0
689,SK8781,996,996,9,895,8,0,1,57,79,108,44,152,111,1.0
690,SK4439,71,71,0,71,1,0,0,0,5,47,0,1,15,0.0
691,SK3656,186,186,0,186,0,0,0,11,0,58,0,36,8,0.0
692,SK5929,764,764,0,764,0,0,0,14,24,152,0,64,62,1.0
693,SK3984,694,694,0,694,0,0,0,32,0,9,0,85,59,0.0
694,SK8608,521,521,0,521,2,8,4,3,29,61,46,21,119,0.0
695,SK6996,23,23,0,23,0,0,0,1,1,0,0,7,5,0.0
696,SK6330,886,886,0,886,0,0,1,7,41,147,0,46,49,1.0
697,SK2638,431,431,0,431,0,0,0,11,0,17,0,20,19,0.0
698,SK6922,16,16,0,16,0,0,0,1,1,3,0,3,2,0.0
699,SK3970,87,87,0,87,0,0,0,9,1,0,0,14,13,0.0
700,SK4290,5,5,0,5,0,0,0,0,0,0,0,0,1,0.0
701,SK6588,461,461,0,337,0,0,1,15,33,52,27,36,25,0.0
702,SK7435,98,98,0,98,0,0,0,2,12,3,6,7,19,0.0
703,SK3022,277,277,0,273,0,1,0,3,20,77,30,23,25,0.0
704,SK8824,11,11,0,11,0,0,0,0,0,1,0,3,1,0.0
705,SK3404,378,378,0,378,2,0,17,0,48,182,8,11,42,0.0
706,SK0325,116,116,0,115,1,0,0,1,18,6,6,6,8,0.0
707,SK4971,183,183,0,156,0,0,0,7,6,28,0,29,12,0.0
708,SK1276,511,511,0,511,0,0,0,15,0,96,0,119,39,0.0
709,SK8484,12,12,0,12,0,0,0,0,0,3,0,1,2,0.0
710,SK2065,636,636,0,636,0,0,0,24,0,43,17,67,69,1.0
711,SK8535,40,40,0,40,0,0,0,0,0,15,0,0,7,0.0
712,SK8401,124,124,0,124,0,0,0,9,8,24,7,22,24,0.0
713,SK0963,580,580,0,513,0,0,0,13,100,22,35,46,55,0.0
714,SK7924,453,453,0,453,0,0,1,12,0,118,0,52,74,0.0
715,SK1217,568,568,62,242,2,0,0,17,26,47,14,43,43,0.0
716,SK4522,2109,2109,0,2109,11,0,2,134,0,635,1,504,818,
717,SK1264,906,906,0,906,0,0,0,30,0,343,0,139,55,1.0
718,SK3205,14,14,0,13,0,0,0,0,0,0,0,0,1,0.0
719,SK4017,830,830,0,830,0,0,0,13,7,43,0,50,76,0.0
720,SK6468,49,49,0,49,0,0,0,0,2,12,0,2,2,0.0
721,SK3940,546,546,0,546,0,0,0,41,0,9,0,83,55,1.0
722,SK6959,2,2,0,2,0,0,0,0,0,0,0,0,0,0.0
723,SK4741,131,131,0,131,0,0,0,4,0,21,0,38,6,0.0
724,SK1100,548,548,0,548,0,0,0,6,15,162,0,49,55,0.0
725,SK7093,7,7,0,7,0,0,0,0,0,0,0,0,0,0.0
726,SK8794,76,76,0,76,0,0,1,0,0,40,0,0,31,0.0
727,SK8533,211,211,0,111,0,0,0,6,0,17,3,24,2,0.0
728,SK5663,120,120,0,120,0,0,0,5,2,72,0,22,11,0.0
729,SK1416,326,326,0,326,0,0,1,5,22,82,0,21,33,0.0
730,SK6916,78,78,0,78,0,0,0,2,0,37,0,17,5,0.0
731,SK7911,230,230,0,230,0,0,0,7,54,54,0,25,24,0.0
732,SK1695,184,184,1,163,4,0,0,7,14,4,10,9,9,0.0
733,SK7226,420,420,0,420,0,0,0,7,5,47,0,35,31,0.0
734,SK2708,317,317,0,317,0,0,2,10,10,23,0,24,15,0.0
735,SK8332,7,7,0,7,0,0,1,0,0,2,0,0,0,0.0
736,SK0749,282,282,0,282,1,0,0,7,0,8,0,23,31,0.0
737,SK7191,1087,1087,0,1087,0,0,1,51,0,20,0,134,162,1.0
738,SK5961,790,790,77,199,1,0,0,0,0,114,22,1,16,0.0
739,SK1397,754,754,8,294,0,0,0,6,5,66,1,18,13,0.0
740,SK8272,805,805,0,805,1,0,0,19,0,485,11,77,140,1.0
741,SK8162,68,68,0,68,0,0,0,0,0,8,0,6,14,0.0
742,SK2863,688,688,0,688,0,0,0,53,0,138,0,219,42,1.0
